,0,1,2,3,4,5,6
7498,3143.0,Белоусов Фёдор Даниилович,24-07-1980,Григорьева Ксения Данииловна,05-02-1997,20-10-2018,7480
7499,6117.0,Казанцев Марк Назарович,26-01-1983,Вавилова Маргарита Никитична,23-01-1994,12-06-2021,7481
7500,5734.0,Белоусов Фёдор Даниилович,05-06-1999,Климова Александра Артемьевна,20-12-1983,05-07-2020,7482
7501,6656.0,Сергеев Марк Алиевич,23-02-1983,Кононова Алина Георгиевна,11-07-1996,11-01-2022,7482
7502,1860.0,Беляков Матвей Егорович,04-05-1992,Мартынова Полина Ивановна,12-12-1983,05-02-2022,7484
7503,7151.0,Лебедев Тимур Максимович,17-02-1993,Кошелева Эмилия Максимовна,16-01-1984,28-08-2019,7484
7504,4287.0,Сергеев Андрей Иванович,11-07-1980,Куликова Дарья Георгиевна,30-05-1980,09-02-2019,7485
7505,6477.0,Константинов Артемий Викторович,03-07-1982,Ершова София Максимовна,10-09-1997,23-01-2018,7487
7506,2474.0,Кононов Виктор Максимович,20-02-1998,Дементьева Екатерина Никитична,22-08-1982,06-04-2020,7490
7507,6080.0,Дубинин Мирон Егорович,28-04-1986,Добрынина Милана Данииловна,04-05-1988,16-10-2019,7491
7508,8249.0,Колесов Адам Петрович,15-07-1997,Алексеева Ульяна Тимофеевна,08-08-1994,24-04-2019,7491
7509,6120.0,Крючков Алексей Васильевич,07-03-1989,Старостина Ульяна Даниэльевна,29-09-1983,18-07-2019,7492
7510,4276.0,Булгаков Иван Владимирович,07-10-1987,Морозова Дарина Артёмовна,30-09-1996,30-11-2023,7495
7511,4881.0,Данилов Владимир Егорович,31-07-1982,Ермакова Анастасия Павловна,17-10-1992,10-11-2021,7495
7512,1986.0,Булгаков Иван Владимирович,06-02-1982,Кочеткова Полина Робертовна,20-05-1992,10-12-2019,7496
7513,907.0,Гусев Богдан Александрович,12-05-1996,Кошелева Эмилия Максимовна,05-05-1987,30-05-2020,7497
7514,2145.0,Верещагин Даниил Демидович,06-09-1998,Григорьева Алиса Марковна,07-07-1984,31-03-2020,7498
7515,1197.0,Савельев Роман Михайлович,18-05-1989,Дроздова Марина Михайловна,29-01-1992,23-09-2022,7498
7516,3397.0,Иванов Иван Макарович,25-08-1983,Бабушкина Амина Давидовна,23-04-1998,30-12-2018,7499
7517,308.0,Макаров Тимур Артёмович,27-10-1989,Зайцева Ксения Артемьевна,29-05-1985,20-06-2021,7500
7518,2040.0,Марков Максим Александрович,15-03-1984,Пахомова Майя Никитична,20-04-1987,14-01-2022,7500
7519,3744.0,Новиков Даниил Матвеевич,07-11-1995,Пирогова Агата Ивановна,30-05-1989,09-08-2021,7501
7520,6997.0,Романов Вячеслав Савельевич,03-03-1981,Куликова Дарья Георгиевна,12-07-1998,17-11-2022,7503
7521,4131.0,Смирнов Матвей Максимович,21-09-1981,Алексеева Ульяна Тимофеевна,30-10-1994,27-04-2021,7503
7522,2929.0,Пименов Демид Валерьевич,24-04-1987,Комарова Мария Михайловна,18-01-1993,14-02-2023,7504
7523,6433.0,Степанов Андрей Григорьевич,26-08-1998,Смирнова Екатерина Михайловна,31-05-1989,11-08-2023,7504
7524,7813.0,Попов Степан Кириллович,03-11-1997,Трофимова Ангелина Матвеевна,04-01-1994,28-09-2018,7506
7525,6031.0,Елисеев Денис Никитич,12-05-1994,Кочеткова Полина Робертовна,14-10-1987,23-04-2018,7507
7526,1795.0,Яковлев Даниил Георгиевич,14-02-1999,Крылова Елизавета Владиславовна,07-05-1983,11-10-2019,7507
7527,9238.0,Смирнов Дамир Даниилович,14-02-1992,Кононова Алина Георгиевна,19-08-1981,08-12-2019,7508
7528,3567.0,Егоров Максим Даниилович,31-03-1996,Алексеева Арина Матвеевна,31-10-1988,13-03-2023,7510
7529,6179.0,Корчагин Даниил Борисович,01-01-1982,Трофимова Ангелина Матвеевна,10-12-1993,18-01-2020,7511
7530,9295.0,Смирнов Матвей Максимович,12-03-1994,Морозова Дарина Артёмовна,29-07-1985,04-11-2019,7513
7531,3524.0,Савельев Роман Михайлович,23-10-1989,Иванова Анна Григорьевна,29-01-1986,13-03-2020,7514
7532,2912.0,Васильев Давид Тимофеевич,26-03-1998,Латышева Злата Михайловна,19-04-1981,25-10-2022,7515
7533,422.0,Смирнов Лев Михайлович,16-12-1982,Суворова Стефания Артёмовна,05-05-1995,21-01-2023,7515
7534,6452.0,Яковлев Даниил Георгиевич,30-08-1998,Лаврентьева Таисия Артёмовна,04-07-1982,28-06-2023,7516
7535,7780.0,Царев Мартин Андреевич,27-02-1996,Латышева Злата Михайловна,01-07-1991,28-03-2019,7517
7536,2284.0,Пименов Демид Валерьевич,19-10-1996,Баранова Дарья Владимировна,16-01-1995,28-08-2023,7519
7537,282.0,Волков Герман Степанович,05-04-1987,Михеева Аделина Елисеевна,07-10-1980,30-10-2020,7523
7538,5712.0,Смирнов Лев Михайлович,01-03-1980,Лебедева Мария Егоровна,16-08-1980,10-10-2021,7523
7539,8056.0,Яковлев Даниил Георгиевич,02-03-1981,Борисова София Фёдоровна,03-06-1982,03-07-2022,7524
7540,7637.0,Белов Евгений Артёмович,20-03-1988,Павловская Вероника Владимировна,05-08-1990,09-12-2022,7525
7541,8465.0,Горбачев Александр Тихонович,29-09-1987,Пахомова Майя Никитична,04-01-1982,27-10-2018,7525
7542,9895.0,Осипов Дмитрий Платонович,06-10-1998,Петрова Аделина Данииловна,23-05-1997,16-01-2020,7525
7543,8557.0,Васильев Павел Артёмович,16-04-1998,Архипова Варвара Макаровна,03-01-1994,12-09-2020,7526
7544,2942.0,Хромов Кирилл Александрович,24-11-1980,Пирогова Агата Ивановна,18-12-1991,28-08-2019,7527
7545,97.0,Жуков Андрей Петрович,13-08-1982,Климова Александра Артемьевна,08-06-1996,20-02-2019,7529
7546,3128.0,Петров Матвей Юрьевич,01-11-1983,Кузьмина Айлин Степановна,16-05-1996,14-01-2019,7530
7547,7374.0,Родионов Михаил Дмитриевич,04-11-1992,Алексеева Арина Матвеевна,29-11-1997,13-07-2021,7531
7548,2186.0,Пименов Демид Валерьевич,01-04-1995,Петухова Алиса Алексеевна,30-11-1980,12-06-2023,7532
7549,7902.0,Родионов Михаил Дмитриевич,01-12-1984,Головина Анисия Михайловна,31-12-1981,12-11-2023,7532
7550,6457.0,Корчагин Даниил Борисович,23-12-1993,Маркова Мария Леоновна,25-01-1980,25-11-2021,7533
7551,4162.0,Ефремов Дмитрий Всеволодович,24-01-1980,Медведева София Ильинична,14-07-1997,08-03-2022,7537
7552,2946.0,Макаров Тимур Артёмович,05-01-1997,Тихомирова Ксения Львовна,23-08-1983,21-10-2020,7537
7553,8319.0,Белов Евгений Артёмович,15-05-1989,Рябова Елизавета Владимировна,16-09-1984,03-11-2020,7541
7554,4027.0,Буров Дмитрий Лукич ,05-06-1987,Дементьева Екатерина Лукинична,27-05-1995,25-05-2023,7541
7555,7412.0,Овчинников Владимир Алексеевич,16-05-1984,Козлова Мария Алексеевна,03-03-1980,27-08-2018,7542
7556,6824.0,Соловьев Илья Денисович,04-10-1993,Дубова Ксения Алексеевна,23-01-1999,03-10-2019,7542
7557,2370.0,Гусев Станислав Викторович,19-09-1996,Старостина Ульяна Даниэльевна,30-06-1983,26-07-2023,7543
7558,6160.0,Миронов Фёдор Григорьевич,26-04-1989,Лукина Арина Кирилловна,23-06-1995,16-07-2019,7544
7559,3548.0,Овчинников Владимир Алексеевич,28-07-1994,Смирнова Варвара Борисовна,06-08-1983,31-01-2019,7544
7560,2340.0,Ильин Матвей Максимович,20-11-1996,Трофимова Ангелина Матвеевна,04-12-1992,23-02-2021,7545
7561,5374.0,Фомин Лев Александрович,24-03-1983,Добрынина Милана Данииловна,26-05-1984,22-05-2021,7545
7562,824.0,Дубинин Мирон Егорович,30-09-1988,Головина Анисия Михайловна,17-06-1995,23-10-2021,7546
7563,585.0,Смирнов Матвей Максимович,27-10-1988,Назарова Вероника Платоновна,01-09-1984,02-07-2022,7547
7564,2678.0,Филатов Лука Андреевич,02-05-1993,Петрова Аделина Данииловна,20-10-1985,13-11-2020,7547
7565,6301.0,Михайлов Артём Андреевич,29-05-1992,Алексеева Арина Матвеевна,02-04-1987,24-07-2022,7548
7566,5187.0,Дегтярев Илья Тимофеевич,12-04-1994,Кузина Полина Ильинична,12-01-1986,29-10-2023,7549
7567,8412.0,Казанцев Марк Назарович,22-06-1993,Кононова Алина Георгиевна,25-09-1999,27-04-2021,7549
7568,4705.0,Попов Вячеслав Михайлович,19-05-1987,Комарова Мария Михайловна,20-05-1994,10-07-2022,7550
7569,9626.0,Сергеев Марк Алиевич,26-03-1990,Самойлова Дарина Кирилловна,19-02-1988,16-04-2023,7551
7570,1261.0,Марков Максим Александрович,18-01-1984,Лебедева Мария Егоровна,16-11-1995,14-11-2022,7552
