,Groom fullname,Groom birth date,Bride fullname,Bride birth date,Wedding date,Registry office number
4299,Смирнов Матвей Максимович,27-10-1995,Петровская Ева Егоровна,21-10-1986,17-03-2018,1019
4300,Королев Владимир Даниилович,24-09-1995,Зайцева Вероника Саввична,14-07-1996,17-09-2020,2771
4301,Горбачев Александр Тихонович,01-05-1981,Степанова Екатерина Владимировна,25-11-1982,15-07-2022,351
4302,Пименов Демид Валерьевич,28-07-1987,Старостина Ульяна Даниэльевна,23-03-1980,11-08-2018,2234
4303,Хромов Кирилл Александрович,22-10-1999,Смирнова Дарья Леонидовна,17-08-1987,31-08-2021,388
4304,Пименов Демид Валерьевич,13-02-1981,Антипова София Игоревна,01-05-1998,01-06-2022,2315
4305,Воронин Савелий Иванович,02-06-1985,Тихомирова Ксения Львовна,23-02-1989,24-07-2019,4250
4306,Петров Матвей Юрьевич,04-07-1993,Старостина Ульяна Даниэльевна,28-10-1995,29-07-2019,4863
4307,Волков Герман Степанович,06-03-1985,Колесникова Злата Никитична,18-05-1998,11-02-2019,1986
4308,Гусев Богдан Александрович,21-10-1985,Самойлова Дарина Кирилловна,25-09-1995,14-04-2018,1670
4309,Сергеев Марк Алиевич,12-05-1986,Петрова Аделина Данииловна,25-03-1993,05-03-2018,3434
4310,Буров Дмитрий Лукич ,25-03-1993,Николаева Алиса Григорьевна,13-09-1981,29-04-2018,1895
4311,Дубинин Мирон Егорович,16-08-1986,Добрынина Милана Данииловна,12-04-1982,14-06-2022,2811
4312,Васильев Павел Артёмович,25-11-1995,Андреева Варвара Арсентьевна,05-08-1999,18-11-2020,619
4313,Данилов Владимир Егорович,28-08-1992,Смирнова Варвара Борисовна,14-07-1980,25-07-2021,1710
4314,Елисеев Денис Никитич,08-12-1997,Добрынина Милана Данииловна,27-05-1996,07-11-2021,2661
4315,Дубинин Мирон Егорович,05-11-1988,Вишневская Алисия Андреевна,06-07-1995,05-11-2019,4414
4316,Медведев Александр Платонович,23-03-1990,Попова Вера Ивановна,06-06-1996,17-07-2022,1532
4317,Муравьев Тимур Андреевич,12-04-1992,Павлова Александра Ярославовна,04-09-1983,24-07-2022,3536
4318,Симонов Савва Дмитриевич,12-10-1980,Суворова Стефания Артёмовна,20-05-1986,04-07-2022,328
4319,Васильев Павел Артёмович,05-05-1996,Латышева Злата Михайловна,14-04-1989,29-07-2021,1949
4320,Дубинин Мирон Егорович,17-10-1982,Смирнова Варвара Борисовна,15-04-1986,04-02-2021,1504
4321,Макаров Давид Артурович,14-07-1998,Климова Александра Артемьевна,04-05-1993,21-03-2020,2576
4322,Верещагин Даниил Демидович,23-05-1988,Лукина Арина Кирилловна,05-11-1986,26-02-2020,3118
4323,Васильев Егор Тимофеевич,18-10-1988,Рябова Елизавета Владимировна,19-09-1999,09-11-2019,2357
4324,Горшков Егор Артёмович,05-04-1996,Павлова Александра Ярославовна,22-09-1999,01-04-2020,2666
4325,Кочетков Андрей Леонидович,23-02-1991,Ершова София Максимовна,22-11-1999,18-12-2023,2362
4326,Елисеев Денис Никитич,25-09-1980,Морозова Дарина Артёмовна,26-09-1985,13-02-2020,2739
4327,Овчинников Владимир Алексеевич,21-01-1999,Смирнова Ясмина Ивановна,22-03-1980,26-09-2018,4687
4328,Винокуров Кирилл Алиевич,14-06-1983,Куликова Мелания Платоновна,06-12-1983,26-05-2019,3632
4329,Овчинников Владимир Алексеевич,10-07-1990,Зайцева Виктория Никитична,07-05-1990,18-11-2021,3217
4330,Михайлов Артём Андреевич,05-09-1993,Алексеева Ульяна Тимофеевна,08-06-1985,02-09-2022,2732
4331,Белов Евгений Артёмович,27-10-1983,Иванова Дарья Сергеевна,03-09-1983,27-10-2020,4126
4332,Поликарпов Даниил Петрович,05-12-1980,Нечаева Алёна Александровна,07-09-1993,23-03-2022,2688
4333,Верещагин Даниил Демидович,04-12-1999,Седова София Игоревна,15-10-1992,27-03-2022,3912
4334,Иванов Даниил Сергеевич,30-11-1981,Назарова Вероника Платоновна,12-12-1987,11-07-2019,2505
4335,Хромов Кирилл Александрович,28-03-1996,Дементьева Екатерина Никитична,14-06-1984,09-06-2023,4143
4336,Васильев Павел Артёмович,26-06-1980,Павловская Вероника Владимировна,05-01-1996,17-07-2021,3239
4337,Казаков Марк Михайлович,01-07-1988,Рябова Елизавета Владимировна,13-11-1982,06-08-2022,2936
4338,Винокуров Кирилл Алиевич,07-12-1990,Кузина Полина Ильинична,24-11-1991,18-10-2022,3838
4339,Сорокин Артём Даниилович,26-10-1991,Кудряшова Полина Алиевна,04-08-1991,15-01-2019,3363
4340,Беляков Матвей Егорович,24-05-1996,Пахомова Майя Никитична,14-11-1996,22-04-2021,4183
4341,Аникин Фёдор Степанович,18-01-1998,Добрынина Милана Данииловна,20-12-1999,15-06-2022,1033
4342,Буров Дмитрий Лукич ,21-12-1988,Дроздова Марина Михайловна,18-01-1983,09-05-2019,4088
4343,Беляков Матвей Егорович,30-01-1998,Зайцева Вероника Саввична,04-03-1988,04-03-2019,233
4344,Калачев Всеволод Леонидович,09-09-1987,Смирнова Ясмина Ивановна,03-04-1997,02-04-2019,2292
4345,Ширяев Кирилл Ильич,27-04-1987,Суворова Стефания Артёмовна,10-02-1980,28-07-2019,2817
4346,Лебедев Тимур Максимович,25-05-1981,Самойлова Дарина Кирилловна,23-10-1981,04-09-2018,4026
4347,Пименов Демид Валерьевич,03-09-1991,Баранова Дарья Владимировна,26-02-1984,21-09-2022,975
4348,Лебедев Тимур Максимович,15-08-1995,Кошелева Эмилия Максимовна,29-03-1985,21-01-2023,1239
4349,Герасимов Давид Петрович,19-06-1989,Дементьева Екатерина Лукинична,11-02-1987,25-11-2021,1416
4350,Дмитриев Тимофей Михайлович,24-03-1995,Кудряшова Полина Алиевна,11-11-1981,14-08-2021,1367
4351,Горбачев Александр Тихонович,18-04-1990,Суворова Стефания Артёмовна,28-07-1985,26-03-2018,3677
4352,Кочетков Андрей Леонидович,20-07-1994,Петухова Алиса Алексеевна,17-08-1987,28-11-2019,1001
4353,Муратов Вячеслав Дмитриевич,30-12-1991,Бабушкина Амина Давидовна,09-07-1985,07-09-2019,774
4354,Корнилов Олег Вадимович,02-06-1990,Самсонова Виктория Степановна,23-03-1991,25-02-2021,3476
4355,Елисеев Денис Никитич,06-04-1989,Пахомова Майя Никитична,09-02-1983,14-05-2021,234
4356,Муратов Вячеслав Дмитриевич,19-05-1990,Попова Вера Ивановна,25-05-1998,17-11-2022,615
4357,Егоров Максим Даниилович,19-06-1994,Михайлова София Алексеевна,01-05-1994,10-06-2020,1944
4358,Хромов Кирилл Александрович,25-07-1995,Григорьева Ксения Данииловна,01-09-1991,14-02-2021,4158
4359,Макаров Давид Артурович,20-09-1980,Емельянова Арина Артёмовна,22-03-1997,11-07-2018,2213
4360,Иванов Даниил Сергеевич,23-02-1985,Петровская Амира Тимофеевна,20-01-1992,01-09-2018,2013
4361,Яковлев Даниил Георгиевич,17-08-1994,Иванова Алиса Тихоновна,20-01-1995,16-01-2021,2601
4362,Власов Андрей Семёнович,22-09-1980,Кононова Алина Георгиевна,14-03-1995,08-08-2022,344
4363,Данилов Владимир Егорович,29-10-1996,Смирнова Варвара Борисовна,29-07-1987,01-06-2021,3525
4364,Беляков Матвей Егорович,02-08-1996,Павловская Вероника Владимировна,19-07-1993,01-11-2021,2101
4365,Казаков Марк Михайлович,09-05-1983,Куликова Дарья Георгиевна,07-01-1995,11-04-2019,2308
4366,Буров Дмитрий Лукич ,27-06-1984,Суворова Стефания Артёмовна,19-06-1998,24-06-2020,866
