,Groom fullname,Groom birth date,Bride fullname,Bride birth date,Wedding date,Registry office number
1730,Муравьев Тимур Андреевич,11-08-1999,Ильина Вероника Олеговна,17-06-1983,17-10-2023,1834
1731,Макаров Давид Артурович,02-10-1996,Пирогова Агата Ивановна,31-03-1992,02-04-2019,903
1732,Петров Матвей Юрьевич,09-06-1994,Нечаева Алёна Александровна,22-02-1982,12-04-2020,824
1733,Герасимов Давид Петрович,02-08-1999,Дубова Ксения Алексеевна,21-12-1984,16-03-2019,426
1734,Новиков Андрей Денисович,26-10-1991,Зайцева Виктория Никитична,03-08-1984,19-04-2018,328
1735,Гусев Богдан Александрович,04-11-1990,Кузина Полина Ильинична,26-01-1989,21-08-2022,902
1736,Марков Максим Александрович,01-01-1980,Смирнова Ясмина Ивановна,09-01-1982,08-07-2019,1860
1737,Воробьев Савва Павлович,06-01-1990,Павлова Александра Ярославовна,12-02-1989,18-12-2022,1534
1738,Егоров Максим Даниилович,12-08-1981,Михайлова София Алексеевна,07-02-1988,23-09-2021,514
1739,Лебедев Тимур Максимович,21-09-1992,Смирнова Екатерина Михайловна,23-04-1992,09-08-2021,1349
1740,Корчагин Даниил Борисович,27-04-1984,Григорьева Ксения Данииловна,15-02-1989,25-06-2019,1114
1741,Дмитриев Тимофей Михайлович,20-05-1999,Кузьмина Айлин Степановна,20-08-1986,24-09-2021,1653
1742,Соловьев Илья Денисович,19-01-1997,Вишневская Алисия Андреевна,07-04-1994,10-07-2023,100
1743,Титов Артур Артёмович,19-08-1994,Маркова Мария Леоновна,28-05-1995,03-12-2020,993
1744,Круглов Роман Максимович,07-02-1988,Комарова Мария Михайловна,20-04-1992,20-06-2023,1490
1745,Осипов Дмитрий Платонович,05-04-1996,Колесникова Злата Никитична,01-04-1981,08-01-2020,1659
1746,Дегтярев Илья Тимофеевич,25-12-1985,Добрынина Милана Данииловна,28-07-1996,01-12-2023,1019
1747,Королев Владимир Даниилович,09-06-1993,Трофимова Ангелина Матвеевна,11-07-1991,15-12-2021,393
1748,Попов Вячеслав Михайлович,14-11-1988,Львова Дарина Марковна,15-05-1999,02-05-2022,1691
1749,Фомин Лев Александрович,29-08-1986,Смирнова Екатерина Михайловна,19-03-1999,19-03-2021,277
1750,Корчагин Даниил Борисович,01-11-1984,Ильина Вероника Олеговна,13-10-1992,18-11-2020,596
1751,Молчанов Иван Максимович,26-01-1988,Степанова Екатерина Владимировна,06-01-1983,22-09-2021,913
1752,Марков Максим Александрович,03-03-1994,Куликова Дарья Георгиевна,12-04-1987,10-05-2021,1883
1753,Князев Марк Вадимович,29-12-1996,Лаврентьева Таисия Артёмовна,29-03-1993,28-09-2019,955
1754,Левин Артемий Степанович,03-08-1996,Архипова Варвара Макаровна,22-12-1991,27-06-2021,332
1755,Гусев Богдан Александрович,19-11-1999,Ершова София Максимовна,26-01-1994,15-10-2023,529
1756,Гусев Богдан Александрович,01-03-1989,Пахомова Майя Никитична,28-12-1983,18-07-2018,1237
1757,Кононов Виктор Максимович,17-11-1980,Латышева Злата Михайловна,01-05-1981,23-10-2022,815
1758,Новиков Андрей Денисович,22-01-1990,Лукина Арина Кирилловна,16-11-1993,23-12-2019,966
1759,Новиков Даниил Матвеевич,22-06-1994,Куликова Дарья Георгиевна,19-06-1988,23-09-2018,1648
1760,Иванов Михаил Сергеевич,15-07-1988,Смирнова Дарья Леонидовна,25-12-1985,02-09-2019,1874
1761,Кузнецов Михаил Демидович,12-09-1980,Вишневская Алисия Андреевна,07-09-1984,18-06-2022,1034
1762,Овчинников Владимир Алексеевич,15-01-1980,Лобанова Полина Андреевна,24-06-1994,18-01-2020,1369
1763,Константинов Артемий Викторович,08-06-1989,Морозова Ева Данииловна,11-10-1983,09-05-2020,1533
1764,Попов Степан Кириллович,23-01-1989,Климова Александра Артемьевна,09-09-1982,23-06-2021,357
1765,Смирнов Дамир Даниилович,27-11-1984,Дементьева Екатерина Никитична,30-07-1994,14-01-2018,995
1766,Смирнов Степан Константинович,02-10-1980,Андреева Варвара Арсентьевна,14-10-1999,07-04-2023,1957
1767,Иванов Михаил Сергеевич,15-08-1990,Иванова Дарья Сергеевна,26-06-1983,19-08-2020,1638
1768,Власов Денис Степанович,10-10-1998,Панина Таисия Денисовна,26-09-1986,07-05-2022,842
1769,Ширяев Кирилл Ильич,11-09-1989,Иванова Анна Григорьевна,28-01-1999,16-04-2019,142
1770,Власов Денис Степанович,01-01-1994,Вавилова Маргарита Никитична,16-12-1986,26-09-2022,724
1771,Колесов Адам Петрович,28-11-1989,Пахомова Майя Никитична,13-12-1981,16-02-2021,1139
1772,Романов Вячеслав Савельевич,08-11-1992,Михайлова София Алексеевна,30-07-1980,08-11-2020,1049
1773,Ширяев Кирилл Ильич,31-01-1997,Маркова Мария Леоновна,06-03-1990,05-05-2021,114
1774,Царев Мартин Андреевич,14-04-1985,Кононова Алина Георгиевна,09-01-1983,11-08-2023,1128
1775,Круглов Роман Максимович,01-05-1990,Николаева Алиса Григорьевна,29-11-1982,12-08-2019,1067
1776,Царев Мартин Андреевич,03-11-1997,Назарова Ульяна Арсеновна,18-07-1993,31-12-2019,601
1777,Гусев Богдан Александрович,14-05-1993,Петрова Юлия Никитична,06-07-1981,08-02-2021,1121
1778,Власов Андрей Семёнович,20-07-1995,Панина Таисия Денисовна,24-10-1995,28-12-2021,309
1779,Корчагин Даниил Борисович,24-03-1988,Дементьева Екатерина Лукинична,24-01-1992,11-09-2019,1887
1780,Гусев Богдан Александрович,15-05-1984,Петровская Ева Егоровна,27-02-1993,07-04-2021,940
1781,Корнилов Олег Вадимович,17-04-1997,Маркова Мария Леоновна,10-08-1982,13-08-2018,1339
1782,Федоров Вячеслав Юрьевич,10-01-1995,Николаева Алиса Григорьевна,07-10-1981,14-12-2019,1901
1783,Горбачев Александр Тихонович,26-06-1984,Добрынина Милана Данииловна,25-02-1988,11-04-2019,598
1784,Верещагин Даниил Демидович,04-04-1990,Петровская Амира Тимофеевна,05-02-1988,19-04-2019,783
1785,Лебедев Тимур Максимович,01-04-1980,Латышева Злата Михайловна,22-04-1980,09-01-2023,372
1786,Горшков Егор Артёмович,30-07-1981,Морозова Ева Данииловна,01-06-1985,27-11-2019,1281
1787,Гусев Станислав Викторович,22-10-1984,Зайцева Ксения Артемьевна,30-08-1983,18-05-2023,292
1788,Васильев Егор Тимофеевич,21-03-1985,Вавилова Маргарита Никитична,11-12-1980,15-09-2018,319
1789,Егоров Максим Даниилович,02-11-1990,Григорьева Алиса Марковна,04-04-1992,29-05-2018,809
1790,Яковлев Даниил Георгиевич,13-07-1981,Панина Таисия Денисовна,18-11-1980,08-02-2021,43
1791,Суворов Матвей Богданович,01-04-1994,Крылова Елизавета Владиславовна,01-03-1998,26-04-2021,26
1792,Корнилов Олег Вадимович,23-04-1983,Зайцева Ксения Артемьевна,30-04-1984,22-04-2020,1678
1793,Осипов Дмитрий Платонович,11-04-1987,Павлова Агата Савельевна,01-12-1993,27-02-2018,1899
1794,Сергеев Марк Алиевич,23-03-1991,Добрынина Милана Данииловна,25-02-1983,11-08-2018,327
