,Groom fullname,Groom birth date,Bride fullname,Bride birth date,Wedding date,Registry office number
7542,Попов Вячеслав Михайлович,19-05-1986,Назарова Алина Михайловна,20-04-1988,29-11-2018,3860
7543,Фетисов Кирилл Артемьевич,09-01-1983,Григорьева Алиса Марковна,06-04-1987,11-01-2021,4916
7544,Князев Марк Вадимович,09-08-1987,Иванова Дарья Сергеевна,30-01-1997,03-04-2023,1504
7545,Воробьев Савва Павлович,16-09-1981,Кошелева Эмилия Максимовна,20-09-1986,31-07-2022,3824
7546,Горшков Егор Артёмович,13-10-1991,Макарова София Тимофеевна,08-10-1991,16-10-2018,8224
7547,Фетисов Кирилл Артемьевич,22-08-1990,Смирнова Варвара Борисовна,08-02-1989,12-01-2023,5410
7548,Буров Дмитрий Лукич ,09-02-1997,Дубова Ксения Алексеевна,02-05-1995,19-06-2023,5557
7549,Дмитриев Тимофей Михайлович,14-06-1992,Львова Дарина Марковна,02-09-1993,19-01-2021,9673
7550,Шестаков Константин Степанович,22-04-1998,Иванова Дарья Сергеевна,06-09-1982,03-11-2020,9821
7551,Крючков Алексей Васильевич,28-04-1989,Назарова Ульяна Арсеновна,22-02-1987,16-08-2021,4689
7552,Молчанов Иван Максимович,08-09-1993,Ильина Вероника Олеговна,01-06-1991,31-08-2020,510
7553,Ефремов Дмитрий Всеволодович,02-07-1983,Суворова Стефания Артёмовна,09-01-1986,06-03-2023,5444
7554,Сергеев Андрей Иванович,14-10-1984,Головина Анисия Михайловна,23-07-1994,06-11-2020,3673
7555,Сорокин Артём Даниилович,03-04-1991,Толкачева Софья Ивановна,03-10-1985,06-07-2019,128
7556,Муратов Вячеслав Дмитриевич,12-01-1995,Емельянова Арина Артёмовна,23-02-1992,27-06-2021,2415
7557,Гусев Богдан Александрович,21-04-1981,Морозова Дарина Артёмовна,29-03-1999,06-06-2018,5599
7558,Васильев Давид Тимофеевич,27-08-1998,Васильева Полина Михайловна,23-05-1982,20-03-2018,1833
7559,Сорокин Артём Даниилович,22-02-1992,Петрова Юлия Никитична,15-06-1983,06-04-2022,9245
7560,Егоров Максим Даниилович,11-02-1990,Львова Дарина Марковна,08-01-1986,16-06-2019,8641
7561,Колесов Адам Петрович,01-08-1983,Петрова Аделина Данииловна,16-06-1989,08-09-2018,9191
7562,Кочетков Андрей Леонидович,19-06-1989,Нечаева Алёна Александровна,30-07-1994,04-09-2019,8005
7563,Иванов Михаил Сергеевич,17-02-1996,Самсонова Виктория Степановна,04-02-1983,19-06-2018,4474
7564,Лебедев Тимур Максимович,15-10-1996,Крылова Елизавета Владиславовна,12-05-1982,23-12-2019,917
7565,Новиков Андрей Денисович,23-10-1985,Кудряшова Полина Алиевна,16-11-1996,26-03-2022,2701
7566,Сергеев Андрей Иванович,01-03-1998,Трофимова Ангелина Матвеевна,25-05-1989,22-01-2021,8750
7567,Калачев Всеволод Леонидович,25-07-1980,Смирнова Екатерина Михайловна,15-10-1996,29-03-2022,1563
7568,Пантелеев Максим Алексеевич,09-09-1982,Вавилова Маргарита Никитична,08-07-1980,10-05-2020,3695
7569,Винокуров Степан Николаевич,10-07-1989,Макарова София Тимофеевна,04-07-1988,31-05-2018,3323
7570,Новиков Виктор Маркович,30-11-1984,Розанова Виктория Кирилловна,13-05-1995,08-10-2019,4765
7571,Марков Максим Александрович,17-06-1989,Лебедева Мария Егоровна,22-09-1986,02-10-2018,5605
7572,Марков Максим Александрович,12-01-1990,Латышева Злата Михайловна,18-05-1980,27-11-2023,2548
7573,Корнилов Олег Вадимович,17-11-1994,Медведева София Ильинична,12-06-1995,23-03-2022,1265
7574,Соловьев Илья Денисович,05-12-1989,Тихомирова Ксения Львовна,16-02-1984,03-12-2022,7815
7575,Гусев Богдан Александрович,28-07-1987,Архипова Варвара Макаровна,19-01-1998,08-11-2018,945
7576,Герасимов Давид Петрович,11-07-1980,Савельева София Мироновна,09-07-1988,23-08-2021,87
7577,Волков Герман Степанович,04-08-1993,Павлова Агата Савельевна,13-02-1992,04-01-2021,2985
7578,Михайлов Артём Андреевич,18-09-1983,Ершова София Максимовна,07-08-1985,16-06-2018,8219
7579,Данилов Владимир Егорович,22-02-1983,Назарова Алина Михайловна,22-05-1980,17-03-2019,7295
7580,Корчагин Даниил Борисович,05-06-1983,Тихомирова Ксения Львовна,13-11-1982,05-08-2023,9617
7581,Горбачев Александр Тихонович,07-03-1986,Лобанова Полина Андреевна,04-01-1990,16-08-2022,5673
7582,Винокуров Кирилл Алиевич,19-05-1988,Смирнова Варвара Борисовна,07-02-1984,04-04-2019,9700
7583,Егоров Максим Даниилович,25-03-1992,Зайцева Виктория Никитична,24-04-1995,21-03-2023,7833
7584,Левин Артемий Степанович,21-07-1998,Алексеева Арина Матвеевна,13-02-1991,13-08-2023,2234
7585,Смирнов Степан Константинович,13-11-1987,Смирнова Екатерина Михайловна,11-04-1981,03-05-2019,2107
7586,Попов Степан Кириллович,18-12-1982,Савельева София Мироновна,19-09-1987,29-07-2021,9794
7587,Сергеев Марк Алиевич,02-05-1996,Толкачева Софья Ивановна,05-04-1998,12-07-2022,1645
7588,Пименов Демид Валерьевич,22-08-1998,Морозова Ева Данииловна,14-12-1991,04-06-2021,2611
7589,Герасимов Давид Петрович,31-03-1982,Куликова Мелания Платоновна,29-10-1981,31-12-2021,5679
7590,Дубинин Мирон Егорович,23-07-1990,Иванова Анна Григорьевна,05-02-1994,20-08-2020,8275
7591,Иванов Иван Макарович,07-08-1985,Старостина Ульяна Даниэльевна,20-02-1991,22-09-2023,6987
7592,Романов Вячеслав Савельевич,05-10-1989,Баранова Дарья Владимировна,26-01-1990,17-01-2022,1383
7593,Иванов Владимир Владиславович,28-06-1997,Алексеева Арина Матвеевна,09-01-1984,09-01-2020,8746
7594,Романов Вячеслав Савельевич,16-03-1985,Алексеева Арина Матвеевна,29-03-1985,16-08-2020,9373
7595,Иванов Даниил Сергеевич,31-07-1985,Михайлова София Алексеевна,13-09-1980,08-12-2022,2012
7596,Иванов Иван Макарович,12-12-1992,Дроздова Марина Михайловна,24-08-1990,09-08-2021,6936
7597,Царев Мартин Андреевич,26-02-1985,Колосова Виктория Дмитриевна,12-07-1980,22-09-2021,5907
7598,Соловьев Илья Денисович,10-01-1993,Баранова Дарья Владимировна,01-03-1992,01-10-2022,3906
7599,Васильев Павел Артёмович,28-02-1995,Лобанова Полина Андреевна,15-06-1992,27-10-2023,4223
7600,Горшков Егор Артёмович,29-12-1986,Пахомова Майя Никитична,12-11-1991,07-11-2023,3657
7601,Миронов Фёдор Григорьевич,11-08-1992,Иванова Анна Григорьевна,30-09-1998,20-02-2019,1603
7602,Соловьев Илья Денисович,19-10-1991,Михеева Аделина Елисеевна,27-06-1981,03-03-2021,4284
7603,Егоров Максим Даниилович,08-02-1993,Ильина Вероника Олеговна,06-06-1980,20-10-2019,3610
7604,Власов Андрей Семёнович,08-06-1991,Розанова Виктория Кирилловна,26-07-1987,19-09-2023,8675
7605,Власов Денис Степанович,22-07-1985,Павлова Александра Ярославовна,31-01-1998,18-11-2018,9477
7606,Новиков Даниил Матвеевич,28-10-1986,Николаева Алиса Григорьевна,18-01-1999,23-04-2020,6722
7607,Ширяев Кирилл Ильич,24-09-1999,Савельева София Мироновна,02-04-1984,09-08-2019,3481
7608,Воробьев Савва Павлович,29-11-1983,Дроздова Марина Михайловна,09-05-1985,06-09-2022,8674
